League,Season,Date,HomeTeam,AwayTeam,Predicted,Actual,Correct,HomeProb,DrawProb,AwayProb,Confidence,MarketHome,MarketDraw,MarketAway,MLHome,MLDraw,MLAway,PoissonHome,PoissonDraw,PoissonAway,LambdaHome,LambdaAway
N1,2011/12,14/04/12,Nijmegen,Heerenveen,A,A,1,0.293746679337732,0.30967987380447415,0.39657344685779394,0.39657344685779394,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.29221075795573914,0.31628150830839846,0.3915077337358624,0.22984575968240442,0.2451805988652352,0.5249736414523605,1.8282688703740677,1.1472968409434243
N1,2011/12,14/04/12,PSV,AZ Alkmaar,A,H,0,0.32611089403508875,0.29421205430336406,0.3796770516615472,0.3796770516615472,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3277414248013785,0.3008390875291196,0.3714194876695019,0.30776476758114657,0.2025551997107735,0.48968003270808,2.416285769414967,1.9215214288577136
N1,2011/12,14/04/12,Twente,NAC Breda,H,D,0,0.42039941564852035,0.2889263724422083,0.29067421190927145,0.42039941564852035,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5651502785640392,0.292973663985417,0.14187605745054388,0.06613703949578151,0.19704867048150884,0.7368142900227097,1.9759257462332178,0.4385110756238585
SP1,2011/12,14/04/12,Levante,Barcelona,A,A,1,0.24255797957234965,0.2967238585078016,0.46071816191984877,0.46071816191984877,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.09138399402013432,0.2668496588310268,0.641766347148839,0.6953703119324504,0.19949690734345712,0.10513278072409254,0.7125086395681841,2.133225033310097
SP1,2011/12,14/04/12,Real Madrid,Sp Gijon,H,H,1,0.5668863556292767,0.19472060806622377,0.23839303630449946,0.5668863556292767,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8879138762001757,0.05642495075579457,0.05566117304402971,0.01316889345062129,0.05325427118899076,0.9335768353603879,3.8,0.4132404359028038
D1,2011/12,15/04/12,Freiburg,Hoffenheim,A,D,0,0.34104089722223996,0.2768650641858918,0.3820940385918682,0.3820940385918682,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.35739729382503826,0.2593483967407506,0.3832543094342111,0.2972817459180327,0.2393539292358632,0.46336432484610424,1.8633438907482331,1.465118241798493
D1,2011/12,15/04/12,Borussia Monchengladbach,FC Cologne,A,H,0,0.27971808536787673,0.3169739132260811,0.4033080014060423,0.4033080014060423,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.31480630931415815,0.3417400403377991,0.34345365034804276,0.06308261761634235,0.20166348314737648,0.7352538992362811,1.9168660203517163,0.4034288616990432
E0,2011/12,15/04/12,Manchester United,Aston Villa,H,H,1,0.538404048336506,0.22914247601406312,0.23245347564943086,0.538404048336506,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.7305590577863253,0.1568534339145437,0.11258750829913097,0.06526466441387575,0.19079508055461503,0.7439402550315093,2.033912209373479,0.45186059487404273
F1,2011/12,15/04/12,Auxerre,Paris Saint-Germain,A,D,0,0.33907905010148787,0.2932796280140471,0.367641321884465,0.367641321884465,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.32038636551224203,0.24490665421590152,0.43470698027185645,0.5518234112651548,0.2396726598870636,0.20850392884778166,1.086920991029706,1.8838373743464576
F1,2011/12,15/04/12,Lille,Ajaccio,H,H,1,0.39848881532903824,0.31306201526958155,0.28844916940138016,0.39848881532903824,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5270521059432388,0.30770878165017984,0.16523911240658132,0.0866927923681885,0.13290338552352612,0.7804038221082854,3.1260243420670304,1.0313195230225267
F1,2011/12,15/04/12,Lorient,Montpellier,D,H,0,0.3352206463021089,0.3414171611801167,0.32336219251777437,0.3414171611801167,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3077149568030556,0.3606132929261122,0.33167175027083223,0.5760266049510667,0.27677021352677017,0.14720318152216305,0.6326823210020297,1.505209391120073
F1,2011/12,15/04/12,Nancy,Bordeaux,A,D,0,0.33836019040133547,0.30979956983651064,0.35184023976215384,0.35184023976215384,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3458798416695195,0.274595166001464,0.37952499232901654,0.33349840800388736,0.33256340205183405,0.33393818994427854,0.980579131419307,0.9797463523926576
F1,2011/12,15/04/12,Sochaux,Dijon,H,H,1,0.3754505962258004,0.33198264342866646,0.2925667603455332,0.3754505962258004,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.44355697856782783,0.3351857625172249,0.22125725891494732,0.29388942930671863,0.291500101768863,0.4146104689244185,1.3382480004118074,1.0875323015293443
F1,2011/12,15/04/12,St Etienne,Brest,A,H,0,0.3337303415813125,0.3307101461020863,0.33555951231660114,0.33555951231660114,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3473233299034917,0.328685606904527,0.32399106319198134,0.22935352573164927,0.318051400138845,0.4525950741295058,1.2148357896860007,0.7847653118877206
F1,2011/12,15/04/12,Valenciennes,Evian Thonon Gaillard,A,A,1,0.3176688273274605,0.3296984353614606,0.352632737311079,0.352632737311079,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.30211966746095886,0.32241957532721605,0.37546075721182515,0.26975254019487144,0.34794543794481664,0.382302021860312,0.9944464504050735,0.7888483826882001
N1,2011/12,15/04/12,Ajax,Graafschap,H,H,1,0.499047020195565,0.2020889203182951,0.2988640594861399,0.499047020195565,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.7215458649198124,0.1802929249867115,0.09816121009347606,0.010300015669604517,0.04869718120252047,0.941002803127875,3.8,0.3493018867924529
N1,2011/12,15/04/12,Groningen,Roda,A,A,1,0.34092085360494523,0.31098095552137794,0.3480981908736769,0.3480981908736769,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.37064960296129396,0.32717152979688807,0.302178867241818,0.2501483913330456,0.21519728438617058,0.5346543242807839,2.218589084962226,1.4925631608169108
N1,2011/12,15/04/12,Heracles,Waalwijk,A,D,0,0.32564827175800776,0.283208638288368,0.3911430899536243,0.3911430899536243,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.382322307400528,0.27078008155590305,0.34689761104356887,0.1138402892523669,0.23899037052330588,0.6471693402243273,1.7578681339932387,0.5994025866757808
N1,2011/12,15/04/12,Utrecht,VVV Venlo,H,H,1,0.520027208843588,0.190248932738427,0.2897238584179851,0.520027208843588,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.7469974107130436,0.14552506086429104,0.10747752842266539,0.05234578444343891,0.0963847832568166,0.8512694322997445,3.6088821804404394,0.9186450022248831
N1,2011/12,15/04/12,Vitesse,Den Haag,H,H,1,0.38188420896823155,0.2992216666204342,0.31889412441133425,0.38188420896823155,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4808965599289653,0.2966637827299513,0.22243965734108342,0.12030501296673546,0.24847884348955077,0.6312161435437138,1.6906148483643422,0.6007650085949962
SP1,2011/12,15/04/12,Athletic Bilbao,Mallorca,H,H,1,0.36905637363512,0.3391396037249016,0.29180402263997834,0.36905637363512,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.40774666995649633,0.3526751195233303,0.23957821052017342,0.3780741097605998,0.275382665454727,0.34654322478467314,1.3239416110041213,1.3925626382686913
SP1,2011/12,15/04/12,Real Betis,Osasuna,H,H,1,0.34682057020707746,0.3253936205399979,0.32778580925292466,0.34682057020707746,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3839297424752657,0.32949580035776554,0.28657445716696883,0.14771038853082563,0.20907687424673446,0.64321273722244,2.1598515568309544,0.9494681121461588
SP1,2011/12,15/04/12,Espanol,Valencia,A,H,0,0.28890142746961195,0.3052202652506695,0.40587830727971863,0.40587830727971863,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2274678925694987,0.2784911803848388,0.4940409270456626,0.397484182933417,0.2646513482165066,0.33786446885007654,1.3815630883336552,1.5151354667026056
SP1,2011/12,15/04/12,Malaga,Real Sociedad,H,D,0,0.39413608788206655,0.2501637852398772,0.35570012687805624,0.39413608788206655,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4977493276607082,0.1724385399557657,0.32981213238352625,0.06964447536162525,0.11799551186231957,0.8123600127760553,3.282031574950882,0.9560635485599053
SP1,2011/12,15/04/12,Vallecano,Atletico Madrid,H,A,0,0.40023318594347823,0.26904534108646666,0.33072147297005516,0.40023318594347823,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5098810697290463,0.2056702721124369,0.2844486581585168,0.08240075797481396,0.1965410393840668,0.7210582026411193,2.0634809047405356,0.5594878061202282
SP1,2011/12,15/04/12,Villarreal,Santander,H,D,0,0.34853037773679396,0.33472867728029093,0.31674094498291505,0.34853037773679396,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.39046428951233964,0.34957414230343486,0.2599615681842255,0.12309561579148928,0.2150729315415718,0.661831452666939,2.0177875513443406,0.7557767020146953
SP1,2011/12,15/04/12,Zaragoza,Granada,H,H,1,0.34342024508647623,0.31754810247572673,0.3390316524377971,0.34342024508647623,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3392278565169231,0.3040003091969296,0.3567718342861473,0.48202085974388226,0.2816259334088348,0.23635320684728295,0.9600743214323145,1.4757962849219644
E0,2011/12,16/04/12,Arsenal,Wigan,H,A,0,0.4943996050007452,0.26050211705435655,0.24509827794489822,0.4943996050007452,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6519474779701806,0.22069929582577552,0.12735322620404396,0.049903175676252604,0.11568342033693338,0.834413403986814,3.0222123108915677,0.6726469473249376
F1,2011/12,16/04/12,Rennes,Nice,H,H,1,0.40325885044867976,0.3128381079772414,0.28390304157407886,0.40325885044867976,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5083465957911968,0.2863054424091647,0.2053479617996386,0.33173757597735487,0.29965195360484315,0.368610470417802,1.2121244585404753,1.1367891233938905
SP1,2011/12,16/04/12,Getafe,Sevilla,D,H,0,0.3120828954791541,0.3598952297990466,0.3280218747217993,0.3598952297990466,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2855745269064623,0.38939008839485845,0.3250353846986793,0.33815383409158795,0.3600604670938737,0.30178569881453854,0.8172701813819866,0.882330391614251
F1,2011/12,18/04/12,Marseille,Caen,H,D,0,0.337309158123923,0.3270936167922628,0.3355972250838142,0.337309158123923,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.35942996056747134,0.32317538878760027,0.3173946506449284,0.2040768112720227,0.28980255887778794,0.5061206298501894,1.423263381805834,0.808909891158529
F1,2011/12,18/04/12,Toulouse,Lyon,H,H,1,0.344284334411257,0.32176445414845184,0.3339512114402911,0.344284334411257,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3784173925560375,0.2930887779706338,0.3284938294733286,0.19168088111017384,0.4239121925373004,0.3844069263525259,0.7605140134612195,0.4540525288904744
D1,2011/12,20/04/12,Mainz,Wolfsburg,A,D,0,0.30043548686164023,0.3222166378283501,0.3773478753100098,0.3773478753100098,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3271558093022919,0.35750486109898,0.31533932959872807,0.14934312699389626,0.17925363924742452,0.6714032337586793,2.6140913247002318,1.1988254627733927
N1,2011/12,20/04/12,NAC Breda,Roda,A,A,1,0.3469605910977863,0.30235463828466747,0.35068477061754627,0.35068477061754627,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3942059463328085,0.2993464920354156,0.30644756163177606,0.20544954886300162,0.2586704338218837,0.5358800173151147,1.6862532938033603,0.9596148461378438
D1,2011/12,21/04/12,Dortmund,Borussia Monchengladbach,H,H,1,0.4704091778833671,0.28021288457157895,0.24937793754505386,0.4704091778833671,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6044092456057618,0.260907841661904,0.13468291273233424,0.241291668817545,0.2548197494223712,0.5038885817600838,1.7233087513843142,1.1309650451362612
D1,2011/12,21/04/12,FC Cologne,Stuttgart,A,D,0,0.3452032402606885,0.23395854582840486,0.4208382139109067,0.4208382139109067,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.21750138793150217,0.21823380921562274,0.5642648028528751,0.8129320605357121,0.11508924583951727,0.07197869362477068,1.0283177619207218,3.4
D1,2011/12,21/04/12,Hertha Berlin,Kaiserslautern,H,A,0,0.3523977903020812,0.3369716804471224,0.3106305292507964,0.3523977903020812,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3593869824858774,0.34809877811933,0.29251423939479265,0.36129841735410306,0.3043939460435269,0.33430763660237006,1.1164596024839868,1.1709774754570692
D1,2011/12,21/04/12,Hoffenheim,Bayer Leverkusen,A,A,1,0.28520465467365136,0.3571020161653671,0.35769332916098173,0.35769332916098173,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.28507397270243257,0.3867809326021258,0.3281450946954416,0.2014368539184733,0.2948210035927703,0.5037421424887565,1.3870502936321052,0.7798866530802864
D1,2011/12,21/04/12,Nurnberg,Hamburg,A,D,0,0.34378647424500575,0.30173004703217304,0.35448347872282127,0.35448347872282127,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.39844217447118474,0.3024839037405219,0.29907392178829334,0.17078452004880612,0.2437857975259213,0.5854296824252726,1.8091172857066764,0.8782554631517479
D1,2011/12,21/04/12,Werder Bremen,Bayern Munich,H,A,0,0.3441237077679084,0.31778633444761284,0.3380899577844788,0.3441237077679084,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2740754881433953,0.33053959511998426,0.3953849167366204,0.6081756317142104,0.2459426740443018,0.14588169424148772,0.7419672464758001,1.7557290811184139
E0,2011/12,21/04/12,Arsenal,Chelsea,H,D,0,0.39771411853508376,0.29815074494559474,0.3041351365193216,0.39771411853508376,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4608883812457624,0.2770995671820841,0.26201205157215357,0.2178435103316225,0.24825299324230163,0.5339034964260759,1.793554710892292,1.0743647567848795
E0,2011/12,21/04/12,Aston Villa,Sunderland,H,D,0,0.35296834450987075,0.2952852019398484,0.35174645355028095,0.35296834450987075,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3733192953498209,0.2714355880741643,0.355245116576015,0.28618797468271867,0.25324590331449415,0.4605661220027872,1.7110123241735078,1.3106671671733492
E0,2011/12,21/04/12,Blackburn,Norwich City,A,H,0,0.33679895617571487,0.3022675978287379,0.3609334459955473,0.3609334459955473,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3263102876898705,0.2850419613251733,0.3886477509849563,0.47989929225905514,0.24322371533118595,0.27687699240975905,1.3554180751781377,1.8341944865677835
